bstart,bend,receptor,protein,site,library,experiment,pdb,gpf,dpf,program,align,res,md,alt,cx,cy,cz,sx,sy,sz,flex,status
796909,796940,x3NF8ledgfA0951.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796941,796972,x3NF8ledgfA0952.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796973,797004,x3NF8ledgfA0953.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797005,797036,x3NF8ledgfA0954.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797037,797068,x3NF8ledgfA0955.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797069,797100,x3NF8ledgfA0956.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797101,797132,x3NF8ledgfA0957.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797133,797164,x3NF8ledgfA0958.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797165,797196,x3NF8ledgfA0959.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797197,797228,x3NF8ledgfA0960.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797229,797260,x3NF8ledgfA0961.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797261,797292,x3NF8ledgfA0962.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797293,797324,x3NF8ledgfA0963.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797325,797356,x3NF8ledgfA0964.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797357,797388,x3NF8ledgfA0965.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797389,797420,x3NF8ledgfA0966.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797421,797452,x3NF8ledgfA0967.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797453,797484,x3NF8ledgfA0968.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797485,797516,x3NF8ledgfA0969.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797517,797548,x3NF8ledgfA0970.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797549,797580,x3NF8ledgfA0971.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797581,797612,x3NF8ledgfA0972.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797613,797644,x3NF8ledgfA0973.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797645,797676,x3NF8ledgfA0974.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797677,797708,x3NF8ledgfA0975.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797709,797740,x3NF8ledgfA0976.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797741,797772,x3NF8ledgfA0977.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797773,797804,x3NF8ledgfA0978.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797805,797836,x3NF8ledgfA0979.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797837,797868,x3NF8ledgfA0980.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797869,797900,x3NF8ledgfA0981.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797901,797932,x3NF8ledgfA0982.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797933,797964,x3NF8ledgfA0983.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797965,797996,x3NF8ledgfA0984.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
797997,798028,x3NF8ledgfA0985.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798029,798060,x3NF8ledgfA0986.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798061,798092,x3NF8ledgfA0987.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798093,798124,x3NF8ledgfA0988.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798125,798156,x3NF8ledgfA0989.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798157,798188,x3NF8ledgfA0990.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798189,798220,x3NF8ledgfA0991.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798221,798252,x3NF8ledgfA0992.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798253,798284,x3NF8ledgfA0993.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798285,798316,x3NF8ledgfA0994.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798317,798348,x3NF8ledgfA0995.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798349,798380,x3NF8ledgfA0996.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798381,798412,x3NF8ledgfA0997.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798413,798444,x3NF8ledgfA0998.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798445,798476,x3NF8ledgfA0999.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798477,798508,x3NF8ledgfA1000.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798509,798540,x3NF8ledgfA1001.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798541,798572,x3NF8ledgfA1002.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798573,798604,x3NF8ledgfA1003.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798605,798636,x3NF8ledgfA1004.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798637,798668,x3NF8ledgfA1005.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798669,798700,x3NF8ledgfA1006.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798701,798732,x3NF8ledgfA1007.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798733,798764,x3NF8ledgfA1008.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798765,798796,x3NF8ledgfA1009.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798797,798828,x3NF8ledgfA1010.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798829,798860,x3NF8ledgfA1011.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798861,798892,x3NF8ledgfA1012.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798893,798924,x3NF8ledgfA1013.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798925,798956,x3NF8ledgfA1014.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798957,798988,x3NF8ledgfA1015.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
798989,799020,x3NF8ledgfA1016.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799021,799052,x3NF8ledgfA1017.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799053,799084,x3NF8ledgfA1018.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799085,799116,x3NF8ledgfA1019.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799117,799148,x3NF8ledgfA1020.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799149,799180,x3NF8ledgfA1021.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799181,799212,x3NF8ledgfA1022.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799213,799244,x3NF8ledgfA1023.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799245,799276,x3NF8ledgfA1024.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799277,799308,x3NF8ledgfA1025.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799309,799340,x3NF8ledgfA1026.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799341,799372,x3NF8ledgfA1027.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799373,799404,x3NF8ledgfA1028.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799405,799436,x3NF8ledgfA1029.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799437,799468,x3NF8ledgfA1030.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799469,799500,x3NF8ledgfA1031.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799501,799532,x3NF8ledgfA1032.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799533,799564,x3NF8ledgfA1033.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799565,799596,x3NF8ledgfA1034.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799597,799628,x3NF8ledgfA1035.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799629,799660,x3NF8ledgfA1036.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799661,799692,x3NF8ledgfA1037.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799693,799724,x3NF8ledgfA1038.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799725,799756,x3NF8ledgfA1039.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799757,799788,x3NF8ledgfA1040.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799789,799820,x3NF8ledgfA1041.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799821,799852,x3NF8ledgfA1042.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799853,799884,x3NF8ledgfA1043.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799885,799916,x3NF8ledgfA1044.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799917,799948,x3NF8ledgfA1045.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799949,799980,x3NF8ledgfA1046.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
799981,800012,x3NF8ledgfA1047.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800013,800044,x3NF8ledgfA1048.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800045,800076,x3NF8ledgfA1049.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800077,800108,x3NF8ledgfA1050.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800109,800140,x3NF8ledgfA1051.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800141,800172,x3NF8ledgfA1052.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800173,800204,x3NF8ledgfA1053.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800205,800236,x3NF8ledgfA1054.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800237,800268,x3NF8ledgfA1055.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800269,800300,x3NF8ledgfA1056.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800301,800332,x3NF8ledgfA1057.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800333,800364,x3NF8ledgfA1058.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800365,800396,x3NF8ledgfA1059.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800397,800428,x3NF8ledgfA1060.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800429,800460,x3NF8ledgfA1061.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800461,800492,x3NF8ledgfA1062.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800493,800524,x3NF8ledgfA1063.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800525,800556,x3NF8ledgfA1064.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800557,800588,x3NF8ledgfA1065.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800589,800620,x3NF8ledgfA1066.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800621,800652,x3NF8ledgfA1067.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800653,800684,x3NF8ledgfA1068.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800685,800716,x3NF8ledgfA1069.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800717,800748,x3NF8ledgfA1070.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800749,800780,x3NF8ledgfA1071.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800781,800812,x3NF8ledgfA1072.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800813,800844,x3NF8ledgfA1073.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800845,800876,x3NF8ledgfA1074.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800877,800908,x3NF8ledgfA1075.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800909,800940,x3NF8ledgfA1076.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800941,800972,x3NF8ledgfA1077.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
800973,801004,x3NF8ledgfA1078.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801005,801036,x3NF8ledgfA1079.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801037,801068,x3NF8ledgfA1080.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801069,801100,x3NF8ledgfA1081.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801101,801132,x3NF8ledgfA1082.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801133,801164,x3NF8ledgfA1083.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801165,801196,x3NF8ledgfA1084.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801197,801228,x3NF8ledgfA1085.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801229,801260,x3NF8ledgfA1086.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801261,801292,x3NF8ledgfA1087.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801293,801324,x3NF8ledgfA1088.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801325,801356,x3NF8ledgfA1089.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801357,801388,x3NF8ledgfA1090.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801389,801420,x3NF8ledgfA1091.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801421,801452,x3NF8ledgfA1092.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801453,801484,x3NF8ledgfA1093.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801485,801516,x3NF8ledgfA1094.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801517,801548,x3NF8ledgfA1095.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801549,801580,x3NF8ledgfA1096.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801581,801612,x3NF8ledgfA1097.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801613,801644,x3NF8ledgfA1098.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801645,801676,x3NF8ledgfA1099.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801677,801708,x3NF8ledgfA1100.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801709,801740,x3NF8ledgfA1101.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801741,801772,x3NF8ledgfA1102.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801773,801804,x3NF8ledgfA1103.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
801805,801836,x3NF8ledgfA1104.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
